тайванці,0,1,1,0,0,0,0,1,"0,38",п,N,,,,"""+",,,,,,,,,,,власна вставка
Тайвань,0,1,1,0,0,0,0,1,"0,38",п,N,,,"""+",,,,,,,,,,,,власна вставка
тайландець,0,2,0,0,0,0,0,1,"0,38",п,N,,,"""+",,,,,,,,,,,,власна вставка
тайп,0,0,2,0,,,,0,"0,40",ч,N,"""+",,,,,,"""+",,,,,,,,
тайпінг,0,0,2,0,,,,0,"0,40",ч,N,,,"""+",,,,"""+",,,,,,,,
тайці,0,2,1,0,0,0,0,1,"0,50",п,N,,,,"""+",,,,,,,,,,,власна вставка
так,1,1,1,0,,,,2,"1,00",ч,Adv/Part,,,,,,,,,,,,,,,
такий,0,0,1,0,,,,1,"0,40",ч,Pron,,,,,,,,,,,,,,,
також,0,0,0,0,,,,1,"0,20",ч,Adv/Conj,,,,,,,,,,,,,,,
такса,1,2,1,0,,,,0,"0,80",ч,N,"""+",,,,,,,,,,,,,,собака чи розцінка?
таксист ,0,1,-1,1,,,,1,"0,40",ч,N,"""+",,,,,,,,,,,,,,
таксі,0,0,1,0,0,1,-1,1,"0,25",п,N,,"""+",,,,,"""+",,,,,,,,
таксувати,0,0,0,1,,,,0,"0,20",ч,V,,,,,,,,,,,,,,,
такт,0,1,1,1,,,,1,"0,80",ч,N,,,"""+",,,,,,,,,,,почуття міри,
тактика,0,2,0,1,,,,2,"1,00",ч,N,"""+",,,,,,,,,,,,,,
тактильний,0,0,1,0,,,,1,"0,40",ч,Adj,,,,,,,,,,,,,,,
тактичний,1,0,0,1,0,1,0,2,"0,63",п,Adj,,,,,,,,,,,,,,,
тактовний,2,2,1,1,,,,2,"1,60",ч,Adj,,,,,,,,,,,,,,,
талан ,2,2,2,1,,,,1,"1,60",ч,N,,,"""+",,,,,,,,,,,,
таланити,2,2,2,1,,,,2,"1,80",ч,V,,,,,,,,,,,,,,,
талановитий,1,2,2,2,2,2,1,2,"1,75",п,Adj,,,,,,,,,,,,,,,
талант,0,2,2,1,2,2,2,2,"1,63",п,N,"""+",,,,,,,,,,,,,,
талий,0,0,1,0,,,,0,"0,20",ч,Adj,,,,,,,,,,,,,,,
талій,-1,0,-1,0,,,,-1,"-0,60",ч,N,,,"""+",,,,,,,,,,,,хімічна речовина
талісман,1,2,1,1,,,,1,"1,20",ч,N,"""+",,,,,,,,,,,,,,
талія,1,0,1,0,,,,1,"0,60",ч,N,"""+",,,,,,,,,,,,,,
Таллінн,0,1,1,2,2,0,0,1,"0,88",п,N,,,"""+",,,,,,,,,,,,власна вставка
Талмуд,-1,1,-1,0,,,,0,"-0,20",ч,N,,,"""+",,,,,,,,,,,,великий кодекс релігійно-юридичних правил життя євреїв
тамада,0,2,1,0,,,,0,"0,60",ч,N,"""+",,,,,,,,,,,,,,
Тамблер,1,0,0,0,,,,0,"0,20",ч,N,,,"""+",,,,"""+",,,,,,,,сервіс мікроблогів і соціальна мережа
таможня,0,0,0,0,,,,1,"0,20",ч,N,,,"""+",,,,,,,,,,,,синонім - митниця
тамувати,1,-1,1,0,,,,1,"0,40",ч,V,,,,,,,,,,,,,,,
танго,0,2,0,1,,,,1,"0,80",ч,N,,"""+",,,,,,,,,,,,,
тандем ,1,1,0,0,,,,1,"0,60",ч,N,"""+",,,,,,"""+",,,,,,,,"група людей, об'єднаних спільними інтересами"
танення,0,0,-1,0,,,,-2,"-0,60",ч,N,,,"""+",,,,,,,,,,,,
танець,0,0,1,2,1,1,2,2,"1,13",п,N,"""+",,,,,,,,,,,,,,
танзанієць,0,1,0,0,0,0,0,1,"0,25",п,N,,,"""+",,,,,,,,,,,,власна вставка
Танзанія,0,1,0,0,0,0,0,1,"0,25",п,N,,,"""+",,,,,,,,,,,,власна вставка
танзанський,0,1,0,0,0,0,0,1,"0,25",п,Adj,,,,,,,,,,,,,,,власна вставка
танзанці,0,1,0,0,0,0,0,1,"0,25",п,N,,,,"""+",,,,,,,,,,,власна вставка
танк,-2,-2,-1,-1,,,,-2,"-1,60",ч,N,"""+",,,,,,,,,,,,,,
танкіст,-2,1,0,1,,,,1,"0,20",ч,N,"""+",,,,,,,,,,,,,,
танок,1,1,1,1,,,,1,"1,00",ч,N,"""+",,,,,,,,,,,,,,
танути,0,0,0,0,,,,-1,"-0,20",ч,V,,,,,,,,,,,,,,,
танцівник,0,1,1,1,,,,1,"0,80",ч,N,"""+",,,,,,,,,,,,,,
танцівниця,2,1,1,1,,,,2,"1,40",ч,N,"""+",,,,,,,,,,,,,,фемінітив
танцювати,2,0,1,1,2,2,0,2,"1,25",п,V,,,,,,,,,,,,,,,
танцюрист,0,1,0,0,,,,1,"0,40",ч,N,"""+",,,,,,,,,,,,,,
Тарантіно,1,1,1,1,,,,0,"0,80",ч,N,,"""+",,,,,,,,,,,,,
тарантул,0,-2,-2,-1,,,,-2,"-1,40",ч,N,"""+",,,,,,,,,,,,,,
тарган,-2,0,-2,-1,-2,-2,-2,-2,"-1,63",п,N,"""+",,,,,,,,,,,,,,
тариф,0,-1,0,2,,,,0,"0,20",ч,N,"""+",,,,,,,,,,,,,,
тарифікація,0,0,1,0,,,,0,"0,20",ч,N,,,"""+",,,,,,,,,,,,
тарілка,0,0,-1,0,0,0,1,1,"0,13",п,N,"""+",,,,,,,,,,,,,,
тартар,1,1,0,1,,,,0,"0,60",ч,N,,,"""+",,,,,,,,,,,соус,
татарин,0,0,0,0,,,,1,"0,20",ч,N,"""+",,,,,,,,,,,,,,
тато,2,0,2,2,0,2,2,2,"1,50",п,N,"""+",,,,,,,,,,,,,,
тату,0,-1,0,0,,,,-1,"-0,40",ч,N,,"""+",,,,,"""+",,,,,,,,
татуйований,0,0,-1,0,,,,-2,"-0,60",ч,P,,,,,,,,,,,,,,,
татуювання,0,0,0,0,-1,0,0,-2,"-0,38",п,N,"""+",,,,,,,,,,,,,,
таця,0,0,-1,0,,,,0,"-0,20",ч,N,"""+",,,,,,,,,,,,,,
тачка,-1,1,1,1,,,,0,"0,40",ч,N,"""+",,,,,,,,,,,,,,
Ташкент,0,1,2,-1,0,0,0,1,"0,38",п,N,,,"""+",,,,,,,,,,,,власна вставка
Тбілісі ,0,0,0,0,,,,1,"0,20",ч,N,,"""+",,,,,,,,,,,,,
ТВ,-1,0,1,1,,,,0,"0,20",ч,Abbr,,"""+",,,"""+",телевізія,,,,,,,"ТБ, телебачення",,
тварина,1,1,2,-2,1,2,1,1,"0,88",п,N,"""+",,,,,,,,,,,,,,
тваринний ,0,0,0,1,,,,1,"0,40",ч,Adj,,,,,,,,,,,,,,,
тварюка,-2,-2,-2,-1,,,,-1,"-1,60",ч,N,"""+",,,,,,,,,,,,,,
твердження,0,0,0,0,0,1,1,1,"0,38",п,N,"""+",,,,,,,,,,,,,,
твердий,0,0,1,-1,0,0,0,1,"0,13",п,Adj,,,,,,,,,,,,,,,
твердити,0,1,1,1,,,,1,"0,80",ч,V,,,,,,,,,,,,,,,2 наголоси
тверезий,2,2,0,1,2,2,1,2,"1,50",п,Adj,,,,,,,,,,,,,,,
твір,0,0,0,0,2,1,1,1,"0,63",п,N,"""+",,,,,,,,,,,,,,
Твітер,1,0,1,1,,,,0,"0,60",ч,N,,,"""+",,,,"""+",,,,,,"Твіттер, твітер, твіттер",,
творення,0,1,1,0,,,,1,"0,60",ч,N,,,"""+",,,,,,,,,,,,
творець,1,1,1,2,2,2,1,1,"1,38",п,N,"""+",,,,,,,,,,,,,,
творити,2,0,1,1,1,1,1,1,"1,00",п,V,,,,,,,,,,,,,,,
творіння,1,1,1,1,,,,1,"1,00",ч,N,"""+",,,,,,,,,,,,,,
творог,0,1,1,1,,,,1,"0,80",ч,N,,,"""+",,,,,,,,,,,,
творчий,2,2,2,2,2,1,1,2,"1,75",п,Adj,,,,,,,,,,,,,,,
творчиня,1,1,1,2,,,,1,"1,20",ч,N,"""+",,,,,,,,,,,,,,фемінітив
творчість,1,2,1,1,1,2,2,2,"1,50",п,N,,,"""+",,,,,,,,,,,,
театр,1,1,2,2,1,1,2,2,"1,50",п,N,"""+",,,,,,,,,,,,,,
театральний,1,1,1,0,,,,1,"0,80",ч,Adj,,,,,,,,,,,,,,,
тег,0,0,1,0,,,,0,"0,20",ч,N,"""+",,,,,,"""+",,,,,,,,можливість різного написання
Тегеран,0,1,0,0,0,0,0,1,"0,25",п,N,,,"""+",,,,,,,,,,,,власна вставка
Тегусігальпа,0,0,0,0,0,0,0,1,"0,13",п,N,,,"""+",,,,,,,,,,,,власна вставка
теза,0,1,0,0,0,0,1,1,"0,38",п,N,"""+",,,,,,,,,,,,,,
тезаурус,0,0,0,1,,,,0,"0,20",ч,N,"""+",,,,,,,,,,,,,,
текст,0,0,0,0,0,0,0,1,"0,13",п,N,"""+",,,,,,,,,,,,,,
текстовий,0,0,0,1,,,,0,"0,20",ч,Adj,,,,,,,,,,,,,,,
текстура,0,0,1,0,,,,0,"0,20",ч,N,"""+",,,,,,,,,,,,,,
текти,0,-1,-1,0,,,,-1,"-0,60",ч,V,,,,,,,,,,,,,,,
телебачення,0,0,1,0,-1,0,1,1,"0,25",п,N,,,"""+",,,,,,,,,,,,
телеведучий,0,0,1,1,,,,1,"0,60",ч,N,"""+",,,,,,,,,,,,,,
телевізійний,0,0,1,0,,,,1,"0,40",ч,Adj,,,,,,,,,,,,,,,
телевізор,-1,0,0,1,0,0,0,1,"0,13",п,N,"""+",,,,,,,,,,,,,,
Телеграм,1,2,1,0,,,,0,"0,80",ч,N,,,"""+",,,,"""+",,,,,,"телеграм, Telegram",,можливі різні варіанти написання
телеграм-канал,0,0,1,0,,,,0,"0,20",ч,N,"""+",,,,,,"""+",,,,,,Telegram-канал,,
телезвернення,1,0,1,0,,,,1,"0,60",ч,N,"""+",,,,,,,,,,,,,,
телеканал,-1,-1,1,1,0,0,0,1,"0,13",п,N,"""+",,,,,,,,,,,,,,
телепатія,1,1,0,0,,,,0,"0,40",ч,N,,,"""+",,,,,,,,,,,,
телепень,-2,-2,-2,-1,,,,-1,"-1,60",ч,N,"""+",,,,,,,,,,,,,,
телепередача,0,1,1,0,,,,1,"0,60",ч,N,"""+",,,,"""+",телевізійна передача,,,,,,,,,
телепорт,0,1,0,0,,,,0,"0,20",ч,N,"""+",,,,,,,,,,,,,,
телепортація ,1,0,0,0,,,,0,"0,20",ч,N,"""+",,,,,,,,,,,,,,
телепроект,0,1,0,0,,,,1,"0,40",ч,N,"""+",,,,"""+",телевізійний проект,,,,,,,телепроєкт,,власна вставка
телепроєкт,0,0,0,1,,,,1,"0,40",ч,N,"""+",,,,"""+",телевізійний проєкт,,,,,,,телепроект,,
телесеріал ,1,1,0,0,,,,1,"0,60",ч,N,"""+",,,,"""+",телевізійний серіал,,,,,,,,,
телескоп,0,1,0,0,0,1,1,1,"0,50",п,N,"""+",,,,,,,,,,,,,,
телефон,2,1,1,2,1,-1,1,2,"1,13",п,N,"""+",,,,,,,,,,,,,,
телефонний ,1,0,0,2,,,,1,"0,80",ч,Adj,,,,,,,,,,,,,,,
телефонувати,0,1,1,0,,,,1,"0,60",ч,V,,,,,,,,,,,,,,,
телешоу,1,-1,1,1,,,,1,"0,60",ч,N,,"""+",,,"""+",телевізійне шоу,,,,,,,,,
телятина,2,0,0,0,,,,1,"0,60",ч,N,,,"""+",,,,,,,,,,,,
тема,0,0,0,0,0,0,0,1,"0,13",п,N,"""+",,,,,,,,,,,,,,
тематика,0,0,0,0,,,,1,"0,20",ч,N,,,"""+",,,,,,,,,,,,
тематичний,0,0,1,0,,,,1,"0,40",ч,Adj,,,,,,,,,,,,,,,
темний,-1,-1,-1,-1,-1,0,-1,-1,"-0,88",п,Adj,,,,,,,,,,,,,,,
темниця,-2,-2,-2,-2,,,,-2,"-2,00",ч,N,"""+",,,,,,,,,,,,,,
темніти,-1,0,-1,0,,,,-1,"-0,60",ч,V,,,,,,,,,,,,,,,
темно,0,1,-1,-2,,,,-1,"-0,60",ч,Adv,,,,,,,,,,,,,,,
темнота,1,-1,-2,-2,,,,-2,"-1,20",ч,N,,,"""+",,,,,,,,,,,,2 наголоси
темп,1,0,0,0,0,0,0,1,"0,25",п,N,"""+",,,,,,,,,,,,,,
темперамент,0,0,0,2,,,,1,"0,60",ч,N,"""+",,,,,,,,,,,,,,
темпераментний ,1,0,0,-1,,,,1,"0,20",ч,Adj,,,,,,,,,,,,,,,
температура,-2,-2,0,0,0,0,0,0,"-0,50",п,N,"""+",,,,,,,,,,,,,,
температурний ,0,-1,0,0,,,,-1,"-0,40",ч,Adj,,,,,,,,,,,,,,,
темрява,-1,-1,-1,-2,,,,-2,"-1,40",ч,N,,,"""+",,,,,,,,,,,,
тенденція,0,0,0,0,0,0,0,1,"0,13",п,N,"""+",,,,,,,,,,,,,,
тендер,0,1,1,1,,,,1,"0,80",ч,N,"""+",,,,,,,,,,,,,,
тендітний,2,2,0,0,,,,-1,"0,60",ч,Adj,,,,,,,,,,,,,,,
тенета,0,-1,-2,-2,,,,-1,"-1,20",ч,N,,,,"""+",,,,,,,,,,,
теніс,0,2,0,1,,,,0,"0,60",ч,N,,,"""+",,,,,,,,,,,,
теократія,-2,-1,-1,0,,,,0,"-0,80",ч,N,"""+",,,,,,,,,,,,,,
теологічний,0,0,1,0,,,,0,"0,20",ч,Adj,,,,,,,,,,,,,,,
теоретик,0,1,1,0,,,,0,"0,40",ч,N,"""+",,,,,,,,,,,,,,
теоретичний,0,0,0,0,0,0,1,1,"0,25",п,Adj,,,,,,,,,,,,,,,
теоретично,0,0,1,0,,,,1,"0,40",ч,Adv,,,,,,,,,,,,,,,
теорія,1,0,0,0,0,0,0,1,"0,25",п,N,"""+",,,,,,,,,,,,,,
тепер,1,0,0,0,,,,1,"0,40",ч,Adv,,,,,,,,,,,,,,,
теперішній,0,0,0,0,0,0,0,2,"0,25",п,Adj,,,,,,,,,,,,,,,
тепленький,2,1,1,2,,,,1,"1,40",ч,Adj,,,,,,,,,,,,,,,пестл. до теплий
теплий,2,1,1,1,0,0,1,2,"1,00",п,Adj,,,,,,,,,,,,,,,
теплиця,0,1,0,1,,,,1,"0,60",ч,N,"""+",,,,,,,,,,,,,,
тепличний,-1,-1,0,1,,,,-1,"-0,40",ч,Adj,,,,,,,,,,,,,,,
тепліше,1,1,1,2,,,,2,"1,40",ч,Adv,,,,,,,,"""+",,тепло,,,,,
тепло,1,1,0,1,,,,1,"0,80",ч,Adv,,,,,,,,,,,,,,,
тепло,1,1,2,1,,,,2,"1,40",ч,N,,,"""+",,,,,,,,,,,,
теплота,1,1,2,2,,,,2,"1,60",ч,N,,,"""+",,,,,,,,,,,,
теплохід,0,0,0,0,,,,1,"0,20",ч,N,"""+",,,,,,,,,,,,,,
теракт,-2,-2,-2,-2,,,,-2,"-2,00",ч,N,"""+",,,,,,,,,,,,,,
терапевт,0,2,1,1,,,,1,"1,00",ч,N,"""+",,,,,,,,,,,,,,
терапевтичний,1,1,1,0,,,,1,"0,80",ч,Adj,,,,,,,,,,,,,,,
терапія,1,-2,1,-1,1,1,0,1,"0,25",п,N,,,"""+",,,,,,,,,,,,
тераріум,-1,-1,-1,0,,,,-1,"-0,80",ч,N,"""+",,,,,,,,,,,,,,
тераса,1,-1,1,0,,,,1,"0,40",ч,N,"""+",,,,,,,,,,,,,,
теревенити,-1,0,-1,-1,,,,-1,"-0,80",ч,V,,,,,,,,,,,,,,,
теревені,-1,-1,-1,-1,,,,-1,"-1,00",ч,N,,,,"""+",,,,,,,,,,,
територіальний,1,0,0,0,,,,1,"0,40",ч,Adj,,,,,,,,,,,,,територіяльний,,
територіально,2,0,1,0,,,,1,"0,80",ч,Adv,,,,,,,,,,,,,територіяльно,,
територія,1,1,1,0,0,0,0,1,"0,50",п,N,"""+",,,,,,,,,,,,,,
теріякі,1,1,1,0,,,,0,"0,60",ч,N,,"""+",,,,,,,,,,,,,
термін,-1,0,0,0,0,0,0,-1,"-0,25",п,N,"""+",,,,,,,,,,,,,,
термінал,0,0,1,0,,,,1,"0,40",ч,N,"""+",,,,,,,,,,,,,,
Термінатор,0,-2,0,-1,,,,0,"-0,60",ч,N,"""+",,,,,,,,,,,,,,
терміновий,-1,0,-1,-1,,,,-1,"-0,80",ч,Adj,,,,,,,,,,,,,,,
терміново,-2,-1,-2,-1,-1,1,-1,-1,"-1,00",п,Adv,,,,,,,,,,,,,,,
термінологія,0,0,0,0,,,,1,"0,20",ч,N,"""+",,,,,,,,,,,,,,
термометр,0,0,0,-2,,,,0,"-0,40",ч,N,"""+",,,,,,,,,,,,,,
терморегуляція,1,1,0,1,,,,1,"0,80",ч,N,,,"""+",,,,,,,,,,,,
термос,1,1,1,1,,,,0,"0,80",ч,N,"""+",,,,,,,,,,,,,,
термоядерний,-1,-2,-2,0,,,,-1,"-1,20",ч,Adj,,,,,,,,,,,,,,,
тернистий,-1,0,1,1,,,,1,"0,40",ч,Adj,,,,,,,,,,,,,,,
терновий,-1,0,0,0,,,,0,"-0,20",ч,Adj,,,,,,,,,,,,,,,
Тернопіль,0,0,0,0,,,,1,"0,20",ч,N,,,"""+",,,,,,,,,,,,
тернопільський,0,1,1,1,1,1,2,1,"1,00",п,Adj,,,,,,,,,,,,,,,власна вставка
Тернопільщина,0,1,1,1,2,2,0,1,"1,00",п,N,,,"""+",,,,,,,,,,,,власна вставка
терор,-2,-2,-2,-2,,,,-2,"-2,00",ч,N,,,"""+",,,,,,,,,,,,
тероризм,-2,-2,-2,-2,,,,-2,"-2,00",ч,N,,,"""+",,,,,,,,,,,,
терорист,-2,-1,-2,-2,-2,-2,-2,-2,"-1,88",п,N,"""+",,,,,,,,,,,,,,
терористичний,-2,-2,-2,-2,,,,-2,"-2,00",ч,Adj,,,,,,,,,,,,,,,
терпимий,2,-1,1,1,,,,-1,"0,40",ч,Adj,,,,,,,,,,,,,,,
терпимість,2,2,2,1,,,,1,"1,60",ч,N,,,"""+",,,,,,,,,,,,
терпіння,1,0,2,2,2,1,2,2,"1,50",п,N,"""+",,,,,,,,,,,,,,
терпіти,-2,-2,0,1,,,,-1,"-0,80",ч,V,,,,,,,,,,,,,,,
терпкий,0,-1,0,0,,,,-1,"-0,40",ч,Adj,,,,,,,,,,,,,,,
терпляче,1,1,1,1,,,,1,"1,00",ч,Adv,,,,,,,,,,,,,,,
тест,-2,-1,-1,1,0,0,0,1,"-0,25",п,N,"""+",,,,,,,,,,,,,,
тестовий ,0,0,1,0,,,,0,"0,20",ч,Adj,,,,,,,,,,,,,,,
тестування,-2,-1,0,0,0,0,0,1,"-0,25",п,N,"""+",,,,,,,,,,,,,,
тетеря,-1,-1,-1,0,,,,0,"-0,60",ч,N,"""+",,,,,,,,,,,,,"неуважна людина, тетерка",сленг
Тетчер,1,1,1,2,,,,1,"1,20",ч,N,"""+",,,,,,,,,,,,,,
Техас,0,0,0,0,,,,1,"0,20",ч,N,,,"""+",,,,,,,,,,,,
технар,0,1,1,1,,,,0,"0,60",ч,N,"""+",,,,,,,,,,,,,,
техніка,1,1,1,0,0,0,0,2,"0,63",п,N,,,"""+",,,,,,,,,,,,
технічний,1,0,0,0,0,0,0,2,"0,38",п,Adj,,,,,,,,,,,,,,,
техногенний,-1,0,-1,0,,,,-1,"-0,60",ч,Adj,,,,,,,,,,,,,,,
технолог,0,1,1,1,,,,1,"0,80",ч,N,"""+",,,,,,,,,,,,,,
технологізований,2,2,2,0,,,,2,"1,60",ч,P,,,,,,,,,,,,,,,
технологічний,2,0,0,0,,,,2,"0,80",ч,Adj,,,,,,,,,,,,,,,
технологічно ,0,0,1,0,,,,1,"0,40",ч,Adv,,,,,,,,,,,,,,,
технологія,1,1,1,1,1,1,1,2,"1,13",п,N,"""+",,,,,,,,,,,,,,
технотронний,0,0,0,1,,,,0,"0,20",ч,Adj,,,,,,,,,,,,,,,
течія,0,0,0,0,0,0,0,2,"0,25",п,N,"""+",,,,,,,,,,,,,,
теща,0,-1,-1,0,,,,0,"-0,40",ч,N,"""+",,,,,,,,,,,,,,
Тибет,1,0,0,0,,,,1,"0,40",ч,N,,,"""+",,,,,,,,,,,,
тиврівський,0,0,1,0,,,,0,"0,20",ч,Adj,,,,,,,,,,,,,,,
тигр,-1,0,0,0,0,1,1,-2,"-0,13",п,N,"""+",,,,,,,,,,,,,,
тиждень,1,1,1,0,0,0,0,1,"0,50",п,N,"""+",,,,,,,,,,,,,,
тижневий,0,0,0,1,,,,1,"0,40",ч,Adj,,,,,,,,,,,,,,,
тил,0,0,0,0,,,,2,"0,40",ч,N,"""+",,,,,,,,,,,,,,
Тимошенко,-1,-1,-1,0,,,,0,"-0,60",ч,N,"""+",,,,,,,,,,,,,,
тимчасовий,-1,-1,-1,-1,1,0,0,-1,"-0,50",п,Adj,,,,,,,,,,,,,,,
тимчасовість,0,0,-1,0,,,,0,"-0,20",ч,N,,,"""+",,,,,,,,,,,,
тимчасово,0,0,0,-1,,,,-1,"-0,40",ч,Adv,,,,,,,,,,,,,,,
тинятися,-1,0,-2,-1,,,,-1,"-1,00",ч,V,,,,,,,,,,,,,,,
тип,-1,-1,-1,0,,,,0,"-0,60",ч,N,"""+",,,,,,,,,,,,,людина,сленг
типаж,0,0,1,0,,,,1,"0,40",ч,N,"""+",,,,,,,,,,,,,,художній образ; тип зовнішності актора
типовий,0,0,0,0,0,0,0,-1,"-0,13",п,Adj,,,,,,,,,,,,,,,
тир,0,0,0,0,,,,-1,"-0,20",ч,N,"""+",,,,,,,,,,,,,,
тираж,1,0,1,0,,,,1,"0,60",ч,N,"""+",,,,,,,,,,,,,,
тиран,-2,-2,-2,-2,,,,-2,"-2,00",ч,N,"""+",,,,,,,,,,,,,,
Тирана,0,2,0,0,0,0,0,0,"0,25",п,N,,,"""+",,,,,,,,,,,,власна вставка
тиранія,-2,-2,-2,-1,,,,-2,"-1,80",ч,N,"""+",,,,,,,,,,,,,,
тиск,-2,-2,-1,-1,-1,-1,0,0,"-1,00",п,N,"""+",,,,,,,,,,,,,,
тиснути,1,-1,-1,-1,-2,-2,-1,-1,"-1,00",п,V,,,,,,,,,,,,,,давити,
тисяча,0,1,0,0,,,,1,"0,40",ч,N,"""+",,,,,,,,,,,,тис.,,
Титан,-1,1,-1,0,,,,0,"-0,20",ч,N,,,"""+",,,,,,,,,,,з грецької міфології,
титан,0,0,1,1,,,,1,"0,60",ч,N,,,"""+",,,,,,,,,,,хімічний елемент,
титанічний,1,1,0,1,,,,2,"1,00",ч,Adj,,,,,,,,,,,,,,,
титановий,1,1,1,1,,,,2,"1,20",ч,Adj,,,,,,,,,,,,,,,власна вставка
титр,0,0,0,1,,,,0,"0,20",ч,N,"""+",,,,,,,,,,,,,,
титул,0,0,0,1,0,1,2,1,"0,63",п,N,"""+",,,,,,,,,,,,,,
титулований,2,0,1,0,,,,1,"0,80",ч,P,,,,,,,,,,,,,,,
тиф,-2,-2,-2,-2,,,,-2,"-2,00",ч,N,"""+",,,,,,,,,,,,,,
тифозний,-2,-1,-2,-2,,,,-2,"-1,80",ч,Adj,,,,,,,,,,,,,,,
Тихановський,1,1,0,0,,,,0,"0,40",ч,N,"""+",,,,,,,,,,,,,,лідер білоруської опозиції 
тихенько,0,0,1,0,,,,1,"0,40",ч,Adv,,,,,,,,,,,,,,,
тихий,1,1,1,0,,,,1,"0,80",ч,Adj,,,,,,,,,,,,,,,
тихо,0,0,1,1,1,1,1,1,"0,75",п,Adv,,,,,,,,,,,,,,,
тицяти,-2,-2,-2,0,,,,-1,"-1,40",ч,V,,,,,,,,,,,тицьнути,,,,розм.
тиша,1,1,1,1,1,2,2,2,"1,38",п,N,,,"""+",,,,,,,,,,,,
Тік-ток,-1,1,-2,-1,,,,0,"-0,60",ч,N,"""+",,,,,,"""+",,,,,,"тік-ток, Тікток, тікток, тикток, Тик-ток",,
тік-токер,-1,1,-2,-1,,,,0,"-0,60",ч,N,"""+",,,,,,"""+",,,,,,"Тіктокер, Тік-токер, тіктокер, тиктокер, Тик-токер",,
тікати,0,-1,-2,-2,-2,0,-2,-2,"-1,38",п,V,,,,,,,,,,,,,,,2 наголоси
тілесний,-1,0,0,0,,,,0,"-0,20",ч,Adj,,,,,,,,,,,,,,,
тілесність ,0,0,1,0,,,,0,"0,20",ч,N,,,"""+",,,,,,,,,,,,
тіло,-1,1,1,1,1,0,0,2,"0,63",п,N,"""+",,,,,,,,,,,,,,
тільки,0,0,0,0,,,,1,"0,20",ч,Adv/Part,,,,,,,,,,,,,,,
тінь,0,0,0,-1,0,0,-1,-1,"-0,38",п,N,"""+",,,,,,,,,,,,,,
тіп-топ,2,2,1,1,,,,1,"1,40",ч,Adv,,,,,,,,,,,,,,,
тісний,0,-1,-1,-2,-2,-1,-2,-2,"-1,38",п,Adj,,,,,,,,,,,,,,,
тісніший,1,0,-1,-1,,,,-1,"-0,40",ч,Adj,,,,,,,,"""+",,тісний,,,,,
тістечко,0,2,1,1,,,,0,"0,80",ч,N,"""+",,,,,,,,,,,,,,
тітка,0,2,0,2,-1,0,0,1,"0,50",п,N,"""+",,,,,,,,,,,,,,
тішити,2,2,0,2,0,1,0,1,"1,00",п,V,,,,,,,,,,,,,,,
тканина,1,0,0,0,0,0,0,1,"0,25",п,N,"""+",,,,,,,,,,,,,,
тканинний,0,0,0,0,,,,1,"0,20",ч,Adj,,,,,,,,,,,,,,,
тлінний,-2,-2,-2,0,,,,-1,"-1,40",ч,Adj,,,,,,,,,,,,,,,
тління,0,0,-1,-1,,,,-1,"-0,60",ч,N,,,"""+",,,,,,,,,,,,
тліти,-2,-2,-2,0,,,,-1,"-1,40",ч,V,,,,,,,,,,,,,,,
тло,0,0,0,0,0,0,0,2,"0,25",п,N,,,"""+",,,,,,,,,,,,
тлумачення,0,0,0,1,,,,1,"0,40",ч,N,"""+",,,,,,,,,,,,,,
тлумачити,0,1,0,1,,,,1,"0,60",ч,V,,,,,,,,,,,,,,,
тля,-1,-1,-1,-1,,,,-1,"-1,00",ч,N,"""+",,,,,,,,,,,,,комаха,
товар,1,1,1,0,0,0,0,1,"0,50",п,N,"""+",,,,,,,,,,,,,продукт для обміну,
товариство,0,1,1,1,1,1,1,1,"0,88",п,N,"""+",,,,,,,,,,,,,,
товариш,0,0,2,2,2,1,2,1,"1,25",п,N,"""+",,,,,,,,,,,,,,
товарний,1,0,0,0,,,,1,"0,40",ч,Adj,,,,,,,,,,,,,,,
товарообіг,1,0,1,0,,,,1,"0,60",ч,N,,,"""+",,,,,,,,,,,,
товстий,0,-1,-1,-1,,,,-1,"-0,80",ч,Adj,,,,,,,,,,,,,,,
товстун,-2,-2,-1,0,,,,-1,"-1,20",ч,N,"""+",,,,,,,,,,,,,,
товстуха,-2,-2,-1,0,,,,-1,"-1,20",ч,N,"""+",,,,,,,,,,,,,,фемінітив
товщина,0,0,1,0,,,,0,"0,20",ч,N,"""+",,,,,,,,,,,,,,
тогочасний,0,0,0,0,0,0,1,1,"0,25",п,Adj,,,,,,,,,,,,,,,
Тойота,1,1,1,1,,,,0,"0,80",ч,N,,,"""+",,,,"""+",,,,,,Toyota,,
ток-шоу,0,0,0,0,,,,1,"0,20",ч,N,,"""+",,,,,"""+",,,,,,,,
Токіо ,1,0,2,0,,,,1,"0,80",ч,N,,"""+",,,,,,,,,,,,,
токсизм,-2,0,-2,-2,,,,-2,"-1,60",ч,N,,,"""+",,,,,,,,,,,,
токсика,-2,0,-2,-2,,,,-2,"-1,60",ч,N,,,"""+",,,,,,,,,,,,
токсин,0,-1,-2,-2,,,,-2,"-1,40",ч,N,"""+",,,,,,,,,,,,,,
токсичний,-2,-2,-2,-1,-2,-2,-2,-2,"-1,88",п,Adj,,,,,,,,,,,,,,,
токсичність,-2,-2,-2,-2,,,,-2,"-2,00",ч,N,,,"""+",,,,,,,,,,,,
